"bogus","Timestamp","Year","Day","Month","CaptureTime","SpeciesName","Sex","Age","BandNumber","TrapID","Weather","BandingReport","RecaptureYN","RecaptureMonth","RecaptureDay","Condition","Release","Comments","DataEntryPerson","Weight","WingChord","Temperature","RecaptureOriginal","RecapturePrevious","TailLength"
".","12/11/2010 13:09:34","1973","5","4","8:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1310-19017","Net G","Partly-cloudy; moderate winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.4","73","","","",""
".","12/11/2010 13:11:11","1973","5","4","8:00:00","Fox Sparrow","U","AHY (After Hatch Year)","73-166995","Net G","Partly-cloudy; moderate winds","check mark in record","no check","none","none","none","none","Left tarsus bleeding","Keith Bradley-Hewitt","34","","","","",""
".","12/11/2010 13:12:35","1973","6","4","7:00:00","Robin","U","AHY (After Hatch Year)","742-09459","Net G","Overcast; light winds","check mark in record","no check","none","none","none","none","Red breast","Keith Bradley-Hewitt","74","122","","","",""
".","12/11/2010 13:13:53","1973","6","4","8:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19287","Net G","Overcast; light winds","no check mark in record","check or yes","none","none","none","Released on site","none","Keith Bradley-Hewitt","","","","","",""
".","12/11/2010 13:15:36","1973","6","4","10:30:00","Fox Sparrow","U","AHY (After Hatch Year)","73-166596","Net G","Overcast; light winds","check mark in record","no check","none","none","none","none","Grey-edged back","Keith Bradley-Hewitt","36.4","","","","",""
".","12/11/2010 13:16:52","1973","6","4","11:30:00","Tree Sparrow","U","AHY (After Hatch Year)","1310-19018","Cage W","Overcast; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.2","70","","","",""
".","12/11/2010 13:18:05","1973","6","4","11:30:00","Song Sparrow","U","AHY (After Hatch Year)","1141-32904","Elev E","Overcast; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","25.4","","","","",""
".","12/11/2010 13:21:32","1973","8","4","18:00:00","Robin","M","AHY (After Hatch Year)","742-09460","Net G","Rainy; strong winds","check mark in record","no check","none","none","none","Released 10 AM 4/10; unable to fly well","Poor
 shape; unintentionally caught in loop of furled net; bleeding at 
throat, left wing; hed overnight; unable to fly next morning, also snow 
on the ground","Keith Bradley-Hewitt","","119","","","",""
".","12/11/2010 13:22:47","1973","9","4","6:00:00","Fox Sparrow","U","AHY (After Hatch Year)","73-166597","Net G","Snow; strong winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","","","","","",""
".","12/11/2010 13:24:58","1973","9","4","12:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1310-19015","Elev E","Snow; strong winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","","","","","",""
".","12/11/2010 13:26:18","1973","9","4","13:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19291","Tree R","Snow; strong winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","22.8","","","","",""
".","12/11/2010 13:27:45","1973","9","4","14:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19019","Tree L","Snow; strong winds","check mark in record","no check","none","none","none","none","Brown eye; RIII 40%; body moult","Keith Bradley-Hewitt","23.9","77","","","",""
".","12/11/2010 13:29:17","1973","9","4","14:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19020","Net G","Snow; strong winds","check mark in record","no check","none","none","none","none","RIII 10%; unintentionally captured in net loop; chilled but flew easily","Keith Bradley-Hewitt","","72","","","",""
".","12/11/2010 13:30:57","1973","9","4","17:15:00","Slate-colored Junco","M","SY (Second year)","1310-19021","Tree R","Snow; strong winds","check mark in record","no check","none","none","none","none","Grey-eye; RIII 50%","Keith Bradley-Hewitt","23.5","78","","","",""
".","12/11/2010 16:20:27","1973","10","4","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1310-19022","Cage E","Clear; light winds","check mark in record","no check","none","none","none","none","Grey eye; RIII nil","Keith Bradley-Hewitt","20.6","72","","","",""
".","12/11/2010 16:22:13","1973","10","4","7:00:00","Song Sparrow","U","AHY (After Hatch Year)","1141-32905","Cage E","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","22.7","","","","",""
".","12/11/2010 16:23:14","1973","10","4","8:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19023","Cage E","Clear; light winds","check mark in record","no check","none","none","none","none","Brown eye; RIII nil","Keith Bradley-Hewitt","19.8","74","","","",""
".","12/11/2010 16:24:34","1973","10","4","8:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19024","Cage E","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","","73","","","",""
".","12/11/2010 16:25:37","1973","10","4","8:00:00","Tree Sparrow","U","AHY (After Hatch Year)","70-80549","Cage E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","20.4","","","","",""
".","12/11/2010 16:26:38","1973","10","4","13:00:00","Song Sparrow","U","AHY (After Hatch Year)","1141-32906","Net G","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","24.6","","","","",""
".","12/11/2010 16:27:40","1973","10","4","13:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19025","Net G","Clear; light winds","check mark in record","no check","none","none","none","none","Brown; RIII 5%","Keith Bradley-Hewitt","19","75","","","",""
".","12/11/2010 16:28:49","1973","10","4","13:00:00","Fox Sparrow","U","AHY (After Hatch Year)","73-166598","Net G","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","41","","","","",""
".","12/11/2010 16:30:20","1973","10","4","15:30:00","Fox Sparrow","U","AHY (After Hatch Year)","73-166599","Net G","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","37.1","","","","",""
".","12/11/2010 16:31:32","1973","10","4","15:30:00","Slate-colored Junco","F","AHY (After Hatch Year)","1310-19026","Cage E","Clear; light winds","check mark in record","no check","none","none","none","none","Brown; RIII nil; partial tail moult","Keith Bradley-Hewitt","22.7","72","","","",""
".","12/11/2010 16:33:51","1973","10","4","18:00:00","White-breasted Nuthatch","M","AHY (After Hatch Year)","107-151151","Net G","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Thread caught on tongue","Keith Bradley-Hewitt","","","","","",""
".","12/11/2010 16:34:55","1973","10","4","18:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19027","Net G","Clear; light winds","check mark in record","no check","none","none","none","none","RIII 1%; brown eye","Keith Bradley-Hewitt","22.5","74","","","",""
".","12/11/2010 16:36:06","1973","10","4","18:00:00","Slate-colored Junco","F","SY (Second year)","1310-19028","Cage E","Clear; light winds","check mark in record","no check","none","none","none","none","RIII nil; grey-brown","Keith Bradley-Hewitt","22.6","72","","","",""
".","12/11/2010 16:37:11","1973","10","4","19:00:00","Song Sparrow","U","AHY (After Hatch Year)","1141-32907","Cage E","Clear; light winds","check mark in record","no check","none","none","none","none","Held overnight","Keith Bradley-Hewitt","","","","","",""
".","12/11/2010 16:39:12","1973","10","4","19:00:00","Song Sparrow","U","AHY (After Hatch Year)","1141-32908","Net G","Clear; light winds","check mark in record","no check","none","none","none","none","Held overnight","Keith Bradley-Hewitt","","","","","",""
".","12/11/2010 16:40:40","1973","10","4","19:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1310-19029","Net G","Clear; light winds","check mark in record","no check","none","none","none","none","Held overnight; RIII 20%","Keith Bradley-Hewitt","","72","","","",""
".","12/11/2010 16:41:52","1973","11","4","5:30:00","Tree Sparrow","F","AHY (After Hatch Year)","70-80549","Cage E","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","","","","","",""
".","12/11/2010 16:43:26","1973","11","4","5:30:00","Tree Sparrow","F","AHY (After Hatch Year)","70-80564","Cage E","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","18.8","","","","",""
".","12/11/2010 16:44:32","1973","11","4","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1310-19019","Elev E","Clear; calm","no check mark in record","check or yes","none","none","none","none","Moult","Keith Bradley-Hewitt","22.1","","","","",""
".","12/11/2010 16:46:16","1973","11","4","6:00:00","Tree Sparrow","F","AHY (After Hatch Year)","1310-19260","Cage E","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","18.6","","","","",""
".","12/11/2010 16:47:15","1973","11","4","7:00:00","Tree Sparrow","F","AHY (After Hatch Year)","1310-19227","Cage E","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","19.2","","","","",""
".","12/11/2010 16:48:28","1973","11","4","7:30:00","Slate-colored Junco","M","AHY (After Hatch Year)","1310-19030","Cage E","Clear; calm","check mark in record","no check","none","none","none","none","brown eye; RIII 15%","Keith Bradley-Hewitt","24.6","78","","","",""
".","12/11/2010 16:49:44","1973","11","4","14:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19031","Cage E","Overcast; drizzle","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","wet","77","","","",""
".","12/11/2010 16:51:41","1973","11","4","15:00:00","Robin","M","AHY (After Hatch Year)","742-09460","Hand net","Overcast; drizzle","no check mark in record","check or yes","none","none","none","none","Taken in and fed; released at 18:30, remained foraging on lawn","Keith Bradley-Hewitt","","","","","",""
".","12/11/2010 16:53:07","1973","11","4","16:00:00","Robin","M","AHY (After Hatch Year)","742-09461","Cage E","Overcast; drizzle","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","","132","","","",""
".","12/11/2010 16:54:31","1973","11","4","16:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19033","Cage E","Overcast; drizzle","check mark in record","no check","none","none","none","none","RIII 10%","Keith Bradley-Hewitt","Wet","76","","","",""
".","12/11/2010 16:55:51","1973","11","4","16:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19033","Net G","Overcast; drizzle","check mark in record","no check","none","none","none","none","Tr","Keith Bradley-Hewitt","wet","75","","","",""
".","12/11/2010 16:57:06","1973","11","4","16:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19034","Net G","Overcast; drizzle","check mark in record","no check","none","none","none","none","15%","Keith Bradley-Hewitt","wet","75","","","",""
".","12/11/2010 16:58:33","1973","11","4","16:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19035","Net G","Overcast; drizzle","check mark in record","no check","none","none","none","none","5%","Keith Bradley-Hewitt","wet","71","","","",""
".","12/11/2010 17:00:06","1973","11","4","16:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19036","Net Gq","Overcast; drizzle","check mark in record","no check","none","none","none","none","2% grey eye; pink sides","Keith Bradley-Hewitt","Wet","72","","","",""
".","12/11/2010 17:02:00","1973","11","4","16:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19037","Net G","Overcast; drizzle","check mark in record","no check","none","none","none","none","5%","Keith Bradley-Hewitt","Wet","75","","","",""
".","12/11/2010 17:03:22","1973","11","4","16:30:00","Slate-colored Junco","M","AHY (After Hatch Year)","1310-19038","Net G","Overcast; drizzle","check mark in record","no check","none","none","none","none","2%","Keith Bradley-Hewitt","Wet","78","","","",""
".","12/11/2010 17:05:14","1973","11","4","16:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19039","Net G","Overcast; drizzle","check mark in record","no check","none","none","none","none","nil","Keith Bradley-Hewitt","Wet","74","","","",""
".","12/11/2010 17:06:47","1973","11","4","16:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19040","Net G","Overcast; drizzle","check mark in record","no check","none","none","none","none","25%","Keith Bradley-Hewitt","Wet","74","","","",""
".","12/11/2010 17:07:58","1973","13","4","6:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19041","Cage E","Clear; calm","check mark in record","no check","none","none","none","none","2%","Keith Bradley-Hewitt","23.5","77","","","",""
".","12/11/2010 17:09:08","1973","13","4","6:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19042","Cage E","Clear; calm","check mark in record","no check","none","none","none","none","5% brown","Keith Bradley-Hewitt","23.3","77","","","",""
".","12/11/2010 17:10:55","1973","13","4","6:00:00","Tree Sparrow","U","AHY (After Hatch Year)","70-80549","Cage E","Clear; calm","no check mark in record","check or yes","none","none","none","none","RIII eye","Keith Bradley-Hewitt","22","","","","",""
".","12/11/2010 17:12:27","1973","13","4","7:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19043","Cage E","Clear; calm","check mark in record","no check","none","none","none","none","5% brown","Keith Bradley-Hewitt","20","77","","","",""
".","12/11/2010 17:14:05","1973","13","4","7:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19044","Cage E","Clear; calm","check mark in record","no check","none","none","none","none","10% brown","Keith Bradley-Hewitt","25.3","77","","","",""
".","12/11/2010 17:15:20","1973","13","4","8:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1310-19012","Cage E","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","","","","","",""
